section_id,section_code,from_station_code,from_station_name,to_station_code,to_station_name,daily_train_count,criticality_score,last_computed_at
232,KGQ_KMQ,KGQ,KASARAGOD,KMQ,KUMBLA,8,0.4147,2026-09-01 07:15:16.854274
233,JHN_PES,JHN,JAKHIM,PES,PHESAR,2,0.2074,2026-09-01 07:15:16.854274
234,KPD_TPTY,KPD,KATPADI JN,TPTY,TIRUPATI,4,0.3038,2026-09-01 07:15:16.854274
235,KGP_BHC,KGP,KHARAGPUR,BHC,BHADRAKH,3,0.2616,2026-09-01 07:15:16.854274
236,UPL_TNRU,UPL,UPPALUR,TNRU,TENNERU HALT,8,0.4147,2026-09-01 07:15:16.854274
237,WKR_MU,WKR,WANKANER,MU,MAKANSAR,6,0.3673,2026-09-01 07:15:16.854274
238,KMLM_PRNT,KMLM,KELAMANGALAM,PRNT,PERIYANAGATH,3,0.2616,2026-09-01 07:15:16.854274
239,MSK_MNE,MSK,MAHESH KHUNT,MNE,MANSI JN.,6,0.3673,2026-09-01 07:15:16.854274
240,KOJ_NCB,KOJ,KOKRAJHAR,NCB,NEW COOCH BE,1,0.1308,2026-09-01 07:15:16.854274
241,JSKA_TNJR,JSKA,JATAULA JORI,TNJR,TAJ NAGAR,9,0.4346,2026-09-01 07:15:16.854274
242,NBH_COR,NBH,NIMBAHERA,COR,CHITTAURGARH,6,0.3673,2026-09-01 07:15:16.854274
243,CJM_VTM,CJM,CHINNAGANJAM,VTM,VETAPALEM,4,0.3038,2026-09-01 07:15:16.854274
244,BTH_NKE,BTH,BETTIAH,NKE,NARKATIAGANJ,9,0.4346,2026-09-01 07:15:16.854274
245,RBL_LKO,RBL,RAE BARELI J,LKO,LUCKNOW JN.,15,0.5233,2026-09-01 07:15:16.854274
246,PDPL_RGPM,PDPL,PEDDAPALLI,RGPM,RAGHAVAPURAM,5,0.3382,2026-09-01 07:15:16.854274
247,WRA_KJKD,WRA,WALAYAR,KJKD,KANJIKODE,6,0.3673,2026-09-01 07:15:16.854274
248,AAY_NCJ,AAY,ARALVAYMOLI,NCJ,NAGERCOIL JN,3,0.2616,2026-09-01 07:15:16.854274
249,GHA_KBU,GHA,GOLEHWALA,KBU,KASU BEGU,4,0.3038,2026-09-01 07:15:16.854274
250,STKW_GHH,STKW,SULTANPUR KA,GHH,GARHI HARSAR,6,0.3673,2026-09-01 07:15:16.854274
251,JHL_HSR,JHL,JAKHAL JN.,HSR,HISAR JN,1,0.1308,2026-09-01 07:15:16.854274
252,PPLC_MRV,PPLC,PIMPLA CHAUR,MRV,MARSUL,3,0.2616,2026-09-01 07:15:16.854274
253,CROA_FKM,CROA,CHAUTARA,FKM,FAKIRAGRAM J,4,0.3038,2026-09-01 07:15:16.854274
254,VKB_RC,VKB,VIKRABAD JN.,RC,RAICHUR,1,0.1308,2026-09-01 07:15:16.854274
255,KHED_PNVL,KHED,KHED,PNVL,PANVEL,3,0.2616,2026-09-01 07:15:16.854274
256,JSG_SBP,JSG,JHARSUGUDA J,SBP,SAMBALPUR JN,12,0.4841,2026-09-01 07:15:16.854274
257,NLA_GTL,NLA,NANCHERLA,GTL,GUNTAKAL JN.,1,0.1308,2026-09-01 07:15:16.854274
258,VSKP_SLO,VSKP,VISAKHAPATNA,SLO,SAMALKOT JN.,17,0.5455,2026-09-01 07:15:16.854274
259,DURG_G,DURG,DURG,G,GONDIA JN.,20,0.5746,2026-09-01 07:15:16.854274
260,BSP_DPH,BSP,BILASPUR JN.,DPH,DADHAPARA,6,0.3673,2026-09-01 07:15:16.854274
261,MSN_HTC,MSN,MURSAN,HTC,HATHRAS CITY,4,0.3038,2026-09-01 07:15:16.854274
262,JNTR_PRWD,JNTR,JINTI ROAD,PRWD,PAREWADI,2,0.2074,2026-09-01 07:15:16.854274
263,DPA_SWM,DPA,DURGAPURA,SWM,SAWAI MADHOP,15,0.5233,2026-09-01 07:15:16.854274
264,VMA_THUR,VMA,VIKRAMGARH A,THUR,THURIA,4,0.3038,2026-09-01 07:15:16.854274
265,KJ_VGL,KJ,KAJGAON,VGL,VAGHLI,2,0.2074,2026-09-01 07:15:16.854274
266,DHNE_BVO,DHNE,DHONE JN,BVO,BOGOLU,4,0.3038,2026-09-01 07:15:16.854274
267,AGA_RKM,AGA,AGRA CITY,RKM,RAJA-KI-MAND,2,0.2074,2026-09-01 07:15:16.854274
268,RPAR_MRND,RPAR,ROOP NAGAR,MRND,MORINDA,1,0.1308,2026-09-01 07:15:16.854274
269,ACH_KURO,ACH,ACHAL GANJ,KURO,KORARI,3,0.2616,2026-09-01 07:15:16.854274
270,MNF_UND,MNF,MANDA ROAD,UND,UNCHDIH,4,0.3038,2026-09-01 07:15:16.854274
271,TVI_SGS,TVI,TARADEVI,SGS,SHOGHI,3,0.2616,2026-09-01 07:15:16.854274
272,BD_WR,BD,BADNERA JN.,WR,WARDHA JN.,22,0.5918,2026-09-01 07:15:16.854274
273,PMR_AO,PMR,PITAMBARPUR,AO,AONLA,1,0.1308,2026-09-01 07:15:16.854274
274,KISN_BXL,KISN,KALISEN PH,BXL,BHEDUASOL,5,0.3382,2026-09-01 07:15:16.854274
275,BSP_KGB,BSP,BILASPUR JN.,KGB,KARGI ROAD,2,0.2074,2026-09-01 07:15:16.854274
276,BL_ST,BL,VALSAD,ST,SURAT,24,0.6075,2026-09-01 07:15:16.854274
277,BCHL_KRDL,BCHL,BACHELI,KRDL,KIRANDUL,2,0.2074,2026-09-01 07:15:16.854274
278,TLG_NACC,TLG,TOLLY GANJ,NACC,NEW ALIPUR (,41,0.7054,2026-09-01 07:15:16.854274
279,SQF_HLX,SQF,SUKRITIPUR,HLX,HILARA,1,0.1308,2026-09-01 07:15:16.854274
280,DHWN_HIL,DHWN,DANIYAWAN FL,HIL,HILSA BLOCK,2,0.2074,2026-09-01 07:15:16.854274
281,KIN_MVJ,KIN,KAPASAN,MVJ,MAVLI JN.,3,0.2616,2026-09-01 07:15:16.854274
282,KCI_PIL,KCI,KALIKIRI,PIL,PILERU,4,0.3038,2026-09-01 07:15:16.854274
283,PERN_SNDD,PERN,PERNEM,SNDD,SINDHU DURG,2,0.2074,2026-09-01 07:15:16.854274
284,NMM_BLRE,NMM,NEW MISAMARI,BLRE,BELSIRI,6,0.3673,2026-09-01 07:15:16.854274
285,BBT_MMG,BBT,BIRATI,MMG,MADHYAM GRAM,9,0.4346,2026-09-01 07:15:16.854274
286,FNB_NCHS,FNB,FATEHNAGAR,NCHS,NATURE CURE,54,0.7563,2026-09-01 07:15:16.854274
287,SIA_COE,SIA,SHIVLAKHA,COE,CHITROD,1,0.1308,2026-09-01 07:15:16.854274
288,LHU_PVZ,LHU,LOHARU JN,PVZ,PARVEZPUR,1,0.1308,2026-09-01 07:15:16.854274
289,BRD_KOKA,BRD,BHANDARA RD,KOKA,KOKA,5,0.3382,2026-09-01 07:15:16.854274
290,MTC_HPU,MTC,MEERUT CITY,HPU,HAPUR JN.,4,0.3038,2026-09-01 07:15:16.854274
291,MV_KMU,MV,MAYILADUTURA,KMU,KUMBAKONAM,10,0.4526,2026-09-01 07:15:16.854274
292,GTJT_KWP,GTJT,GETOR JAGATP,KWP,KHATIPURA,4,0.3038,2026-09-01 07:15:16.854274
293,SVDK_JAT,SVDK,SHRI MATA VAISHNO DEVI KATRA,JAT,JAMMU TAWI,1,0.1308,2026-09-01 07:15:16.854274
294,MZP_JHG,MZP,MIRZAPUR,JHG,JHINGURA,4,0.3038,2026-09-01 07:15:16.854274
295,TVL_LHN,TVL,TADWAL,LHN,LACHYAN,3,0.2616,2026-09-01 07:15:16.854274
296,LKKD_USD,LKKD,LOKKADKOT,USD,UKAI SONGHAD,2,0.2074,2026-09-01 07:15:16.854274
297,SBL_RMPH,SBL,SABALGARH,RMPH,RAMPAHARI,2,0.2074,2026-09-01 07:15:16.854274
298,PSB_DSME,PSB,PARSABAD,DSME,DASARA,2,0.2074,2026-09-01 07:15:16.854274
299,RGX_PKU,RGX,RAGHUNATHBAR,PKU,PANSKURA,6,0.3673,2026-09-01 07:15:16.854274
300,BJP_BSRX,BJP,BIJAPUR JN,BSRX,BASAVANA BAG,4,0.3038,2026-09-01 07:15:16.854274
301,MSWA_JES,MSWA,MASANIWALA,JES,JAITSAR,1,0.1308,2026-09-01 07:15:16.854274
302,BRVR_SHF,BRVR,BORVIHIR,SHF,SHIRUD,3,0.2616,2026-09-01 07:15:16.854274
303,BHAU_KTOR,BHAU,BHALUA,KTOR,KATORIYA,1,0.1308,2026-09-01 07:15:16.854274
304,KSH_BCH,KSH,KALISINDH,BCH,BERCHHA,5,0.3382,2026-09-01 07:15:16.854274
305,QLN_KPY,QLN,QUILON,KPY,KARUNAGAPPAL,6,0.3673,2026-09-01 07:15:16.854274
306,BRKY_DER,BRKY,BORAKI HALT,DER,DADRI,11,0.469,2026-09-01 07:15:16.854274
307,PAP_ANV,PAP,PITHAPURAM,ANV,ANNAVARAM,5,0.3382,2026-09-01 07:15:16.854274
308,PMO_KIN,PMO,PANDOLI,KIN,KAPASAN,3,0.2616,2026-09-01 07:15:16.854274
309,QLN_IRP,QLN,QUILON,IRP,IRAVIPURAM H,4,0.3038,2026-09-01 07:15:16.854274
310,JU_RKB,JU,JODHPUR JN.,RKB,RAIKA BAGH P,15,0.5233,2026-09-01 07:15:16.854274
311,MNPR_RPAR,MNPR,MIANPUR,RPAR,ROOP NAGAR,6,0.3673,2026-09-01 07:15:16.854274
312,SA_BQI,SA,SALEM JN.,BQI,BOMMIDI,4,0.3038,2026-09-01 07:15:16.854274
313,RKSH_VRH,RKSH,RISHIKESH,VRH,VIRBHADRA,6,0.3673,2026-09-01 07:15:16.854274
314,RMTR_MJT,RMTR,REMOUNT ROAD,MJT,MAJERHAT,14,0.5111,2026-09-01 07:15:16.854274
315,KYT_CAR,KYT,KAILAHAT,CAR,CHUNAR JN.,3,0.2616,2026-09-01 07:15:16.854274
316,JMPT_RGDA,JMPT,JIMIDIPETA,RGDA,RAYAGADA JN.,1,0.1308,2026-09-01 07:15:16.854274
317,DOW_BO,DOW,DAVOL,BO,BORSAD,2,0.2074,2026-09-01 07:15:16.854274
318,SNR_PTF,SNR,SHYAM NAGAR,PTF,PALTA,2,0.2074,2026-09-01 07:15:16.854274
319,NTT_WJ,NTT,NATHAPETTAI,WJ,WALAJABAD,1,0.1308,2026-09-01 07:15:16.854274
320,CPR_SV,CPR,CHHAPRA JN.,SV,SIWAN JN.,28,0.6355,2026-09-01 07:15:16.854274
321,MUR_BV,MUR,MANKAPUR JN.,BV,BABHNAN,3,0.2616,2026-09-01 07:15:16.854274
322,CND_BD,CND,CHANDUR,BD,BADNERA JN.,6,0.3673,2026-09-01 07:15:16.854274
323,CBD_BPV,CBD,CHANGRABANDH,BPV,BHOTEPATTI,1,0.1308,2026-09-01 07:15:16.854274
324,CVP_TEN,CVP,KOVILPATTI,TEN,TIRUNELVELI JN,8,0.4147,2026-09-01 07:15:16.854274
325,NOA_GOZ,NOA,NOSARIA  HAL,GOZ,GOLSAR,3,0.2616,2026-09-01 07:15:16.854274
326,SKZR_KZJ,SKZR,SIRPURKAGHAZ,KZJ,KAZIPET JN.,3,0.2616,2026-09-01 07:15:16.854274
327,DNWH_FUT,DNWH,DANIYAWAN BA,FUT,FATUHA,6,0.3673,2026-09-01 07:15:16.854274
328,SAK_AMLP,SAK,SANKHEDA BAH,AMLP,AMALPUR,4,0.3038,2026-09-01 07:15:16.854274
329,PIL_PCL,PIL,PILERU,PCL,PULICHERLA,2,0.2074,2026-09-01 07:15:16.854274
330,BIJR_UD,BIJR,BIJOOR,UD,UDUPI,1,0.1308,2026-09-01 07:15:16.854274
331,KCG_VAR,KCG,KACHEGUDA,VAR,VIDYA NAGAR,50,0.7421,2026-09-01 07:15:16.854274
332,STA_BSL,STA,SATNA,BSL,BHUSAVAL JN.,1,0.1308,2026-09-01 07:15:16.854274
333,CAO_GRH,CAO,CHAURADANO,GRH,GHORASAHAN,4,0.3038,2026-09-01 07:15:16.854274
334,GKP_CPJ,GKP,GORAKHPUR JN,CPJ,KAPTANGANJ J,7,0.3925,2026-09-01 07:15:16.854274
335,BDBA_PRDP,BDBA,BADABANDHA R,PRDP,PARADEEP,2,0.2074,2026-09-01 07:15:16.854274
336,KURN_ASAN,KURN,KHUKRANA HAL,ASAN,ASAN,3,0.2616,2026-09-01 07:15:16.854274
337,NGHW_CKX,NGHW,NAGESHWADI H,CKX,CHAKUR,2,0.2074,2026-09-01 07:15:16.854274
338,HRO_BSLA,HRO,HARUA ROAD,BSLA,BHASILA,22,0.5918,2026-09-01 07:15:16.854274
339,BYL_BSP,BYL,BELHA,BSP,BILASPUR JN.,6,0.3673,2026-09-01 07:15:16.854274
340,CX_HM,CX,CHANOL,HM,HADMATIYA,2,0.2074,2026-09-01 07:15:16.854274
341,BSKH_CNPI,BSKH,BASUKINATH,CNPI,CHANDANPAHAR,3,0.2616,2026-09-01 07:15:16.854274
342,RMA_RTM,RMA,RAMGANJ MAND,RTM,RATLAM JN,1,0.1308,2026-09-01 07:15:16.854274
343,BSZ_GTM,BSZ,BHARWA-SUMER,GTM,GHATAMPUR,1,0.1308,2026-09-01 07:15:16.854274
344,HVD_DHG,HVD,HALVAD,DHG,DHRANGADHRA,3,0.2616,2026-09-01 07:15:16.854274
345,GHR_DPX,GHR,GIDHAUR,DPX,DADPUR BH,8,0.4147,2026-09-01 07:15:16.854274
346,NMGA_BAW,NMGA,Nelamangala,BAW,CHIKBANAVAR,3,0.2616,2026-09-01 07:15:16.854274
347,BZA_NWBV,BZA,VIJAYWADA JN,NWBV,NEW WEST BLO,3,0.2616,2026-09-01 07:15:16.854274
348,CIL_ANTU,CIL,CHILBILA JN,ANTU,ANTU,2,0.2074,2026-09-01 07:15:16.854274
349,KKBA_KARJ,KKBA,KAKBARA,KARJ,KARJHAUSA,1,0.1308,2026-09-01 07:15:16.854274
350,ROU_GP,ROU,ROURKELA,GP,RAJGANGPUR,11,0.469,2026-09-01 07:15:16.854274
351,KTE_KMZ,KTE,KATNI,KMZ,KATNI MURWAR,1,0.1308,2026-09-01 07:15:16.854274
352,YA_PRDT,YA,YERRA GUNTLA,PRDT,Proddatur,3,0.2616,2026-09-01 07:15:16.854274
353,SXR_VM,SXR,SERNDANUR,VM,VILLUPURAM J,3,0.2616,2026-09-01 07:15:16.854274
354,ORAI_JHS,ORAI,ORAI,JHS,JHANSI JN,25,0.6149,2026-09-01 07:15:16.854274
355,SBD_SNRR,SBD,SLEEMNABAD,SNRR,SANSARPUR,6,0.3673,2026-09-01 07:15:16.854274
356,PDF_COE,PDF,PADAMPUR,COE,CHITROD,1,0.1308,2026-09-01 07:15:16.854274
357,JPV_GRG,JPV,JMTRA PARASW,GRG,GUWARI GHAT,3,0.2616,2026-09-01 07:15:16.854274
358,SOJ_DSJ,SOJ,SAROJINI NAG,DSJ,DELHI-SAFDAR,5,0.3382,2026-09-01 07:15:16.854274
359,MNU_TMR,MNU,MUNDIKOTA,TMR,TUMSAR RD,5,0.3382,2026-09-01 07:15:16.854274
360,SJP_BPL,SJP,SHUJALPUR,BPL,BHOPAL,5,0.3382,2026-09-01 07:15:16.854274
361,KLYN_MELH,KLYN,KHILERIYAN,MELH,MELUSAR,3,0.2616,2026-09-01 07:15:16.854274
362,BSB_KEI,BSB,VARANASI JN.,KEI,KASHI,18,0.5557,2026-09-01 07:15:16.854274
363,BRC_VS,BRC,VADODARA JN.,VS,VISHWAMITRI,8,0.4147,2026-09-01 07:15:16.854274
364,RIG_BSP,RIG,RAIGARH,BSP,BILASPUR JN.,6,0.3673,2026-09-01 07:15:16.854274
365,BELT_DWLE,BELT,BELA,DWLE,DHAUNI,5,0.3382,2026-09-01 07:15:16.854274
366,KPU_GPY,KPU,KRISHNAPURAM,GPY,GANGA YAPALL,1,0.1308,2026-09-01 07:15:16.854274
367,BDVT_TKE,BDVT,BHADRAVATI,TKE,TARIKERE,7,0.3925,2026-09-01 07:15:16.854274
368,KLL_KHDB,KLL,KALOL,KHDB,KHODIYAR,6,0.3673,2026-09-01 07:15:16.854274
369,SRTN_MRHT,SRTN,SIBSAGAR TOW,MRHT,MORANHAT,4,0.3038,2026-09-01 07:15:16.854274
370,NCB_PQZ,NCB,NEW COOCH BE,PQZ,PUNDIBARI,2,0.2074,2026-09-01 07:15:16.854274
371,RJP_HAQ,RJP,RAZAMPETA,HAQ,HASTAVARAMU,2,0.2074,2026-09-01 07:15:16.854274
372,JOA_KRPR,JOA,JANWAL,KRPR,KAREPUR HALT,4,0.3038,2026-09-01 07:15:16.854274
373,SSD_SHX,SSD,SHAMSABAD,SHX,SHUKARULLAHP,3,0.2616,2026-09-01 07:15:16.854274
374,GUR_SUR,GUR,GANGAPUR ROA,SUR,SOLAPUR,1,0.1308,2026-09-01 07:15:16.854274
375,STW_BUI,STW,SAHATWAR,BUI,BALLIA,4,0.3038,2026-09-01 07:15:16.854274
376,SGO_ASKN,SGO,SAUGOR,ASKN,ASHOK NAGAR,2,0.2074,2026-09-01 07:15:16.854274
377,GHY_JID,GHY,GUWAHATI,JID,JAGI ROAD,7,0.3925,2026-09-01 07:15:16.854274
378,RJT_KHDI,RJT,RAJKOT,KHDI,KHANDHERI,2,0.2074,2026-09-01 07:15:16.854274
379,AAS_JWL,AAS,ASARANADA,JWL,JAJIWAL,4,0.3038,2026-09-01 07:15:16.854274
380,PWL_HDL,PWL,PALWAL,HDL,HODAL,1,0.1308,2026-09-01 07:15:16.854274
381,BYHA_URPR,BYHA,BARYA RAM,URPR,UGRASENPUR,3,0.2616,2026-09-01 07:15:16.854274
382,INDB_DWX,INDB,INDORE BG,DWX,DEWAS,30,0.6481,2026-09-01 07:15:16.854274
383,KPB_BUG,KPB,KHARPOKHRA,BUG,BAGAHA,5,0.3382,2026-09-01 07:15:16.854274
384,SEO_DPR,SEO,SEOHARA,DPR,DHAMPUR,6,0.3673,2026-09-01 07:15:16.854274
385,NAU_MUKE,NAU,NADAPURAM RO,MUKE,MUKKALI HALT,5,0.3382,2026-09-01 07:15:16.854274
386,KIT_KLJI,KIT,KHALLIKOT,KLJI,KALIJAI,5,0.3382,2026-09-01 07:15:16.854274
387,TSAH_LYD,TSAH,TATASIGUA,LYD,LAYABAD,3,0.2616,2026-09-01 07:15:16.854274
388,NWH_JDD,NWH,NAWALGARH,JDD,JERTHI DADHI,1,0.1308,2026-09-01 07:15:16.854274
389,LKR_DMRX,LKR,LUCKEESARAI,DMRX,DUMARI HALT,1,0.1308,2026-09-01 07:15:16.854274
390,SORO_MKO,SORO,SORO,MKO,MARKONA,3,0.2616,2026-09-01 07:15:16.854274
391,PNC_PNBE,PNC,PATNA SAHEB,PNBE,PATNA JN.,36,0.6815,2026-09-01 07:15:16.854274
392,SN_SGUJ,SN,SUKNA,SGUJ,SILIGURI JN.,1,0.1308,2026-09-01 07:15:16.854274
393,JNRD_KTRK,JNRD,JUNAGARH ROAD,KTRK,KUTURUKHAMAR,3,0.2616,2026-09-01 07:15:16.854274
394,KTKR_HER,KTKR,KUMTHA KHURD,HER,HER,2,0.2074,2026-09-01 07:15:16.854274
395,BAJ_SNA,BAJ,BHALEJ,SNA,SADANAPURA,6,0.3673,2026-09-01 07:15:16.854274
396,PATI_BV,PATI,PARSA TIWARI,BV,BABHNAN,2,0.2074,2026-09-01 07:15:16.854274
397,DOT_SZN,DOT,DHAKIA TIWAR,SZN,SHAHBAZNAGAR,1,0.1308,2026-09-01 07:15:16.854274
398,MDN_CDGR,MDN,MIDNAPORE,CDGR,CHANDRAKONA,1,0.1308,2026-09-01 07:15:16.854274
399,BTP_BSB,BTP,BABATPUR,BSB,VARANASI JN.,6,0.3673,2026-09-01 07:15:16.854274
400,NDD_TNKU,NDD,NIDADAVOLU J,TNKU,TANUKU,8,0.4147,2026-09-01 07:15:16.854274
401,NDLS_ALJN,NDLS,NEW DELHI,ALJN,ALIGARH JN.,7,0.3925,2026-09-01 07:15:16.854274
402,SAGM_HATI,SAGM,SAGMA,HATI,HATI,2,0.2074,2026-09-01 07:15:16.854274
403,KMAH_CHI,KMAH,KAMATHE,CHI,CHIPLUN,2,0.2074,2026-09-01 07:15:16.854274
404,DGR_ASN,DGR,DURGAPUR,ASN,ASANSOL MAIN,40,0.7009,2026-09-01 07:15:16.854274
405,MAO_MAJN,MAO,MADGOAN JN.,MAJN,MANGALORE JN,2,0.2074,2026-09-01 07:15:16.854274
406,UMR_BRS,UMR,UMARIA,BRS,BIRSINGHPUR,5,0.3382,2026-09-01 07:15:16.854274
407,NRM_GTQ,NRM,NURMAHAL,GTQ,GUMTALI,5,0.3382,2026-09-01 07:15:16.854274
408,BRPT_SOP,BRPT,BIRAPATTI,SOP,SHIUPUR,6,0.3673,2026-09-01 07:15:16.854274
409,SWM_KTA,SWM,SAWAI MADHOP,KTA,KUSHTALA,3,0.2616,2026-09-01 07:15:16.854274
410,MZHL_BRGW,MZHL,MAJHAULI,BRGW,BARGAWAN,1,0.1308,2026-09-01 07:15:16.854274
411,BWV_KRGN,BWV,BHIWAPUR,KRGN,KARGAON HALT,4,0.3038,2026-09-01 07:15:16.854274
412,TEA_PNBE,TEA,TAREGNA,PNBE,PATNA JN.,3,0.2616,2026-09-01 07:15:16.854274
413,MTC_NZM,MTC,MEERUT CITY,NZM,HAZRAT NIZAMUDDIN JN,1,0.1308,2026-09-01 07:15:16.854274
414,SAN_AMG,SAN,SANDILA,AMG,ALAM NAGAR,4,0.3038,2026-09-01 07:15:16.854274
415,SPN_BTRA,SPN,SHAHJAHANPUR,BTRA,BANTHRA,5,0.3382,2026-09-01 07:15:16.854274
416,CQL_VAPM,CQL,CHIRAKKAL HA,VAPM,VALAPATTANAM,3,0.2616,2026-09-01 07:15:16.854274
417,KSNG_RGDA,KSNG,KESINGA,RGDA,RAYAGADA JN.,3,0.2616,2026-09-01 07:15:16.854274
418,FSP_HAN,FSP,FATEHSINGHPU,HAN,HINDAUN CITY,7,0.3925,2026-09-01 07:15:16.854274
419,SBM_SBV,SBM,SONBARSA KAC,SBV,SIMRI BAKHTI,9,0.4346,2026-09-01 07:15:16.854274
420,INDB_DADN,INDB,INDORE BG,DADN,MHOW,1,0.1308,2026-09-01 07:15:16.854274
421,PEH_SDBH,PEH,PATHARDIH JN,SDBH,SINDRI B.H,1,0.1308,2026-09-01 07:15:16.854274
422,CNE_BHZ,CNE,CHANDRANATHP,BHZ,BIHARA,1,0.1308,2026-09-01 07:15:16.854274
423,MOB_KUCH,MOB,MANOHARABAD,KUCH,KUCHAVARAM H,7,0.3925,2026-09-01 07:15:16.854274
424,JOQ_KAMG,JOQ,JORAI,KAMG,KAMAKHYAGURI,3,0.2616,2026-09-01 07:15:16.854274
425,AL_RLG,AL,ATTILI,RLG,RELANGI,6,0.3673,2026-09-01 07:15:16.854274
426,AZ_JRLE,AZ,AZIMGANJ JN.,JRLE,JANGIPUR ROA,7,0.3925,2026-09-01 07:15:16.854274
427,RE_NNU,RE,REWARI JN.,NNU,NANGAL MUNDI,7,0.3925,2026-09-01 07:15:16.854274
428,HJLI_DKJR,HJLI,HUGRAJULI,DKJR,DHEKIAJULI R,6,0.3673,2026-09-01 07:15:16.854274
429,HML_BVV,HML,HELEM,BVV,BEDETTI,3,0.2616,2026-09-01 07:15:16.854274
430,PHY_SJER,PHY,PHARIHA,SJER,SANJARPUR (H,3,0.2616,2026-09-01 07:15:16.854274
431,TLZ_CMU,TLZ,TALAVLI,CMU,CHAU MAHLA,2,0.2074,2026-09-01 07:15:16.854274
432,BGRR_BKNA,BGRR,BAGARPUR HAL,BKNA,BAKAINA HALT,3,0.2616,2026-09-01 07:15:16.854274
433,PRDT_YA,PRDT,Proddatur,YA,YERRA GUNTLA,3,0.2616,2026-09-01 07:15:16.854274
434,SHER_RTU,SHER,SHER (HALT),RTU,RATAN SARAI,2,0.2074,2026-09-01 07:15:16.854274
435,SURI_DUJ,SURI,SIURI,DUJ,DUBRAJPUR,1,0.1308,2026-09-01 07:15:16.854274
436,DKY_OSA,DKY,DHOKI,OSA,AUSA ROAD,1,0.1308,2026-09-01 07:15:16.854274
437,DLX_RDP,DLX,DALIMGAON,RDP,RADHIKAPUR,4,0.3038,2026-09-01 07:15:16.854274
438,KQS_SBL,KQS,KAILARAS,SBL,SABALGARH,1,0.1308,2026-09-01 07:15:16.854274
439,RNBD_SKR,RNBD,RANA BORDI,SKR,SAKHPUR,4,0.3038,2026-09-01 07:15:16.854274
440,RM_MWK,RM,RAJMANE,MWK,MORDAD TANDA,3,0.2616,2026-09-01 07:15:16.854274
441,KAWR_MAO,KAWR,KAWR,MAO,MADGOAN JN.,21,0.5834,2026-09-01 07:15:16.854274
442,RCGT_CTQ,RCGT,RICHUGHUTA,CTQ,CHETAR,4,0.3038,2026-09-01 07:15:16.854274
443,DMT_CMZ,DMT,DIGUVAMETTA,CMZ,CHALAMA,4,0.3038,2026-09-01 07:15:16.854274
444,NJT_TVC,NJT,NAGERCOIL TO,TVC,TRIVANDRUM C,2,0.2074,2026-09-01 07:15:16.854274
445,NUQ_RNQ,NUQ,NAGARUNTARI,RNQ,RENUKUT,1,0.1308,2026-09-01 07:15:16.854274
446,JJK_KNS,JJK,JHINJHAK,KNS,KANCHAUSI,2,0.2074,2026-09-01 07:15:16.854274
447,KJP_DURP,KJP,KHOJEEPURA,DURP,DURGAPURI,1,0.1308,2026-09-01 07:15:16.854274
448,JTB_SWA,JTB,JAGATBELA,SWA,SAHJANWA,5,0.3382,2026-09-01 07:15:16.854274
449,WLH_NIRA,WLH,VALHA,NIRA,NIRA,2,0.2074,2026-09-01 07:15:16.854274
450,SNV_KSIH,SNV,SONDAD,KSIH,KHODSEONI,4,0.3038,2026-09-01 07:15:16.854274
451,BL_UDN,BL,VALSAD,UDN,UDHNA JN.,3,0.2616,2026-09-01 07:15:16.854274
452,NSD_ROS,NSD,NASIRABAD,ROS,RAJOSI,1,0.1308,2026-09-01 07:15:16.854274
453,DLI_SNP,DLI,DELHI JN.,SNP,SONIPAT,1,0.1308,2026-09-01 07:15:16.854274
454,BTU_BPM,BTU,BARAUT,BPM,BAGHPAT ROAD,1,0.1308,2026-09-01 07:15:16.854274
455,BIX_ETW,BIX,BHIND,ETW,ETAWAH,1,0.1308,2026-09-01 07:15:16.854274
456,JSR_IDGJ,JSR,JASRA,IDGJ,IRADATGANJ,2,0.2074,2026-09-01 07:15:16.854274
457,EE_NZD,EE,ELURU,NZD,NUZVID,3,0.2616,2026-09-01 07:15:16.854274
458,NOLI_NTG,NOLI,NOLI,NTG,NUSRATABAD K,11,0.469,2026-09-01 07:15:16.854274
459,NRPA_MFP,NRPA,NARAYANPUR A,MFP,MUZAFFARPUR,6,0.3673,2026-09-01 07:15:16.854274
460,KNG_JNT,KNG,KATHUNANGAL,JNT,JAINTIPURA,7,0.3925,2026-09-01 07:15:16.854274
461,TNT_DSPT,TNT,TINNAPATTI,DSPT,DANISHPET,4,0.3038,2026-09-01 07:15:16.854274
462,YAD_BGN,YAD,YEULKHED,BGN,BORGAON,3,0.2616,2026-09-01 07:15:16.854274
463,PETA_KADL,PETA,PANDETOLA,KADL,KUMRADOL,3,0.2616,2026-09-01 07:15:16.854274
464,SA_SAMT,SA,SALEM JN.,SAMT,SALEM MARKET,3,0.2616,2026-09-01 07:15:16.854274
465,PDF_BUBR,PDF,PADAMPUR,BUBR,BHUTKIYA BHI,1,0.1308,2026-09-01 07:15:16.854274
466,MFQ_DMYA,MFQ,MAHROI,DMYA,DAMAY,2,0.2074,2026-09-01 07:15:16.854274
467,ULB_SRC,ULB,ULUBARIA,SRC,SANTRAGACHI JN.,7,0.3925,2026-09-01 07:15:16.854274
468,TKR_BVNR,TKR,TAKARI,BVNR,BHAVANI NAGA,3,0.2616,2026-09-01 07:15:16.854274
